2479681
2211410
2091354
1914714
1692987
1635697
1638552
1565625
1550103
1552256
1554394
1462842
1465090
1362489
1364515
1331738
1312643
1284007
1272895
1262108
1250199
1251851
1253384
1254921
1256389
1218261
1219704
1220488
1204504
1171674
1168244
1164604
1165928
1150610
1120395
1121341
1120593
1093997
1095331
1096590
1091043
1092297
1093567
1094921
1096084
1085049
1070176
1057959
1052325
1047290
1037957
1038023
1039067
1036223
1029193
1030106
1031279
1031522
1030988
1032033
1032752
1032361
1033529
1032103
1032162
1033114
1033636
1033857
1033145
1033971
1035167
1022850
1023947
1025044
1022564
1023739
1014473
1013204
1014122
1014993
1015974
1016955
1017995
1019132
1001034
997768
998619
999539
1000326
1001216
1002340
1003337
1004235
1004749
1004771
1005061
1004487
1002661
1000277
1001085
1001940
992239
993045
989486
990406
991301
991984
992761
993480
871233
872283
873378
873378
